Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue
Data Scientist,$74K - $114K (Glassdoor est.),"Title:
Data Scientist

ABOUT THIS POSITION

**ALL CANDIDATES MUST BE US CITIZENS WITH THE ABILITY TO OBTAIN A SECURITY CLEARANCE IN ORDER TO BE CONSIDERED**

The successful candidate will be part of the KBR team supporting the Test Resource Management Center’s (TRMC) Big Data (BD) and Knowledge Management (KM) Team working on prototype BD and KM systems for DoD testing Ranges and various acquisition programs. The successful candidate will support our customers with insights gained from analyzing DoD Test & Evaluation data. The ideal candidate is adept at using large data sets to find opportunities for process/workflow optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running scripts and reports. They must have a proven ability to drive decisions with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes. The successful candidate will be expected to utilize BD and KM tools and follow processes that ensure high quality products are delivered. The successful candidate will have extensive technical expertise in data science, academic or industry experience, and have excellent communication skills. As a Data Scientist, you will be part of a technical team responsible for evaluating customer requirements pertaining to complex big data analytic challenges. You will meet frequently with DoD analysts to discuss needs and effectively communicate solutions at both a programmatic and technical level. This team will provide analytical services and solutions to various DoD testing Ranges and acquisition programs. You will be responsible for developing and implementing solutions using machine learning tools, statistical data analytics, and providing input on the design and development of analytical products and reports. You will work in design, maintenance, completion, and end user training for a highly visible data analytic project, at multiple DoD ranges, creating efficient solutions with the goal of ultimately improving data analytics within DoD Test and Evaluation. Data Scientists of all seniority levels are encouraged to apply and will be considered. This position will require travel of at least 1 week a month to support end users located at various DoD Ranges in the CONUS. Come join the BD and KM team on the ground floor and be a part of the team responsible for revolutionizing how data analysis is performed across the entire Department of Defense!

Qualifications

BASIC QUALIFICATIONS

This position requires a bachelor's degree in Computer Science, Data Science, Statistics or related, technical field, and 7-10 years of experience. Advanced degrees may be substituted for years of experience. Data Scientists of all seniority levels are encouraged to apply and will be considered.

Previous experience must include five (5) years of hands on experience in big data analytics or machine learning.

statistical analysis, statistical analysis, data mining algorithms, mathematical segmentation, machine learning, and modeling.

Proven analytical skills and experience in handling large volume of data.

Experience in dealing with imperfections in data.

Experience in implementing Data Visualization solutions.

Ability to obtain Secret Clearance required - Top Secret Clearance preferred

.

Contract Requirements Will Prevail


computer programming (e.g., Python, R), data structures (e.g., SQL, Hadoop), statistics (e.g., Bayesian modelling), data visualization (e.g., Tableau), modeling and simulation are required.

Proficiency using Python or R programming language

One-year experience developing applications using Big Data databases (e.g., Accumulo, HBase, MongoDB, Cassandra)

Hadoop, Cloudera, Hortonworks, Apache Storm, Apache Spark, HBase, YARN, map-reduce, big-data analytics, semantic-web (RDF, OWL), and graph-databases.

Experience with working in teams in the data science industry is preferred.

The Data Scientist must have the ability to work closely with other scientists or software engineers to develop the best technical design and approach for new analytical products.

Ability to problem solve, debug, and troubleshoot while under pressure and time constraints is required.

Expertise in statistical data analytics, machine learning, open source and proprietary tools and applications. Must have an excellent knowledge of advanced methods, and experience in applying those methods to solve problems.

Ability to communicate effectively about technical topics to both experts and non-experts at both the management and technical level is required.

Excellent interpersonal skills, oral and written communication skills, and strong personal motivation are preferred.

Knowledge of software design patterns, and Agile Development methodologies is a plus.

Ability to work independently and provide appropriate recommendations for optimal analysis and development.

Excellent written and verbal communications skills are required, as the Data Scientist will be in frequent contact with the project technical lead, be taking direction from various government leads, and will frequently be interacting with end users to gather requirements and implement solutions while away from other team members.

ADDITIONAL QUALIFICATIONS

The preferred candidate will have experience working in government/defense labs and their computing restrictions.

Knowledge of the Test and Training Enabling Architecture (TENA), the Joint Mission Environment Testing Capability (JMETC), and Distributed Testing and Training.

Experience working with major DoD Acquisition programs such as Joint Strike Fighter (JSF) or Missile Defense Agency (MDA) is a plus.

Knowledge of DoD Cybersecurity policies.

#LI-ML2

KBR is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, disability, sex, sexual orientation, gender identity or expression, age, national origin, veteran status, genetic information, union status and/or beliefs, or any other characteristic protected by federal, state, or local law.
Show More
Report",3.7,"KBR
3.9","Niceville, FL",-1,"Size
10000+ Employees",,"Founded
1901","Type
Company - Public","Industry
Aerospace & Defense","Sector
Aerospace & Defense"
Data Scientist,$77K - $109K (Glassdoor est.),"Data Scientist
Organization TBA – Novi FLSA Status Exempt
Division/Department R&D / Advance Development Grade/Class IC13 (Technical) - Specialist
Location Novi, Michigan Direct Reports 0
Reports To Senior Manager Indirect Reports 0
I. General Summary:
The Data Scientist utilizes a diverse range of data-focused skills, experience, deep technical and analytical problem solving, and team-centered solutioning for complex problems. This position requires strong attributes for problem solving, data analysis, troubleshooting.
Show More
Report",3.7,"Toyota Boshoku America
3.6","Novi, MI","Novi, MI","Size
10000+ Employees",,"Founded
1918","Type
Subsidiary or Business Segment","Industry
Transportation Equipment Manufacturing","Sector
Manufacturing"
Data Review Scientist- 1st Shift,$50K - $72K (Glassdoor est.),"Company Description

Eurofins is the global leader in food, environment, pharmaceutical and cosmetic product testing and in agroscience Contract Research Organisation services. Eurofins is one of the market leaders in certain testing and laboratory services for genomics, discovery pharmacology, forensics, advanced material sciences and in the support of clinical studies, as well as having an emerging global presence in Contract Development and Manufacturing Organisations. The Group also has a rapidly developing presence in highly specialised and molecular clinical diagnostic testing and in-vitro diagnostic products.
In over just 30 years, Eurofins has grown from one laboratory in Nantes, France to 55,000 staff across a decentralised and entrepreneurial network of 900 laboratories in over 50 countries. Eurofins offers a portfolio of over 200,000 analytical methods to evaluate the safety, identity, composition, authenticity, origin, traceability and purity of biological substances and products.






Show More
Report",3.7,"Eurofins USA
4.0","Columbia, MO",-1,"Size
501 to 1000 Employees",,"Founded
1978","Type
Subsidiary or Business Segment","Industry
Research & Development","Sector
Management & Consulting"
-1,-1,-1,3.7,-1,-1,-1,"Size
1 to 50 Employees",-1,"Type
Private Practice / Firm","Revenue
Unknown / Non-Applicable",-1,-1
Senior Data Scientist,Employer Provided Salary:$105K,"The Atlantic has, for more than 160 years, advanced ideas that matter and sparked global conversation on the most important issues of our time. We aim to bring clarity and original thinking to questions of consequence, on topics ranging from politics, the economy, and global affairs to technology, science, and culture. As the third-longest-running magazine in America, we find ourselves at a remarkable moment: one of both continuation and transformation, of upholding our legacy while continuously reinventing ourselves for the future.
The Atlantic is seeking a Senior Data Scientist with a broad set of skills who can translate business problems into quantitative research projects and see them through to completion. The role will work closely with partners in Product, Engineering, and Consumer Strategy to understand their strategic goals and identify opportunities where Data Science can bring value to the organization.
Data Science at The Atlantic covers a lot of ground, and we expect you to juggle multiple projects and work with multiple stakeholders. On some days you’ll be heads-down building a machine learning model to power unique onsite experiences to our readers; on other days, you’ll work closely with stakeholders to understand their strategic goals and design an A/B test to achieve them.
Show More
Report",3.7,"Ballast Research
3.5","Prince, NY",-1,"Size
Unknown",-1,"Type
Private Practice / Firm","Industry
Business Consulting","Sector
Management & Consulting","Revenue
Unknown / Non-Applicable"
Senior Data Scientist,-1,"The Role
We are looking for a self-starting, highly motivated data scientist or researcher who is not afraid of getting into the details of battery modeling problems. This person will help us refine and improve algorithms for internal state estimation of batteries and predictive algorithms for performance. Their skills should include method and algorithm development, with a strong emphasis on drawing conclusions from experimental data and being able to communicate those conclusions to a technical, non-expert audience. In particular, this person should have a strong grasp of data analysis methods, model optimization approaches and be able to independently evaluate and determine the appropriate tools for measuring error, variance, sensitivity, etc.
Additionally, this person will be partially responsible for designing data curation and analysis as part of the modeling and training workflow. Experience with visualization and data pipelines is a plus.
Show More
Report",3.7,"Zitara Technologies, Inc.","Boston, MA",-1,-1,-1,-1,-1,-1,-1
Senior Data Scientist,Employer Provided Salary:$180K - $240K,"The Mission:
As a Data Scientist on the Attributes team, your mission is to work with your teammates to solve our hardest data science challenges, including:
Predicting business behavior from dozens of data sources and validating them against ground truth
Exploring new data sets and extracting the signal that powers our products
Helping to build the data science culture and infrastructure to rapidly move from hypothesis to impact
The Role:
At the core of Enigma's product is our data which makes data science the beating heart of Enigma's product. You will build the most reliable and comprehensive dataset about businesses in the US. In that pursuit, you will design and execute experiments to extract signals from hundreds of data sources, design and develop tooling to make the team more effective, and closely collaborate with product managers and engineers.
Show More
Report",3.7,Enigma,"New York, NY",-1,"Size
Unknown",-1,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
-1,-1,-1,3.7,-1,-1,-1,"Size
Unknown",-1,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
Senior Data Scientist,Employer Provided Salary:$130K - $170K,"Senior Data Scientist

$130,000-$170,000 Base Salary, Position eligible for additional incentives including bonus, 401k match, health and welfare benefits.

Remote Northeast U.S., preference for candidates based in NY or D.C.

National Funding (NF) is creating a new, state-of-the-art digital lending company, smallbusinessloans.com (SBL). SBL will launch fully digital lending offering targeted to SMBs seeking an automated loan experience. The company will differentiate itself from competitors via superior technology, risk management, data science, a fully digital UI, and a customer-first experience that emphasizes ease of use, fairness and transparency in pricing, and recognition of customer loyalty.



Show More
Report",3.7,"National Funding
3.4",Remote,-1,"Size
201 to 500 Employees",-1,"Founded
1999","Type
Company - Private","Industry
Banking & Lending","Sector
Financial Services"
-1,-1,-1,3.7,-1,-1,-1,"Size
201 to 500 Employees",-1,"Type
Company - Public","Industry
Banking & Lending","Sector
Financial Services","Revenue
$25 to $100 million (USD)"
Data Scientist,$94K - $139K (Glassdoor est.),"Overview:
Bowhead is seeking to network with a Data Scientist who will work as part of an Enterprise Data Management team tasked with the analysis of the U.S. Marine Corps Command, Control, Communications and Intelligence (C3I) system portfolio to develop and consult in the implementation of an Enterprise Data Management Strategy, Roadmap, and implementation plan.
Responsibilities:
Applies mathematics, statistics, predictive modelling and machine learning techniques to discover meaningful patterns and knowledge in recorded data
Plans, designs, creates, amends, verifies, and documents new and amended software components in order to deliver agreed value to stakeholders
Analyzes data with high volumes, velocities and variety (numbers, symbols, text, sound and image)
Qualifications:





Show More
Report",3.7,"Bowhead
3.2","Stafford, VA","Stafford, VA","Size
1001 to 5000 Employees",,"Founded
1999","Type
Subsidiary or Business Segment","Industry
Information Technology Support Services","Sector
Information Technology"
"Data Scientist - Data Engineer (Markets Analyst - C13), VP, Global Rates (Hybrid)",Employer Provided Salary:$175K - $250K,"The Markets Analyst is a senior level position responsible for overseeing business analysis, in coordination with the Sales and Trading team. The overall objective of this role is to perform a Data Engineering role for the Global Rates Data Science team.

Responsibilities:
Identify and implement best in class technology platforms available within Citi's tech infrastructure
Define the technology strategy of the Rates Data Science team
Provide engineering support and expertise to the Rates Data Science team
Ensure maximum possible integration of Rates Data Science team with Citi's core tech platforms (e.g. Olympus)
Institutional Trading
Trading
Full time
New York New York United States
Show More
Report",3.7,"Citi
3.9","New York, NY",-1,"Size
10000+ Employees",-1,"Founded
1812","Type
Company - Public","Industry
Investment & Asset Management","Sector
Financial Services"
Principal Data Scientist,Employer Provided Salary:$90K - $120K,"About Pocket FM
Pocket FM is a leading audio streaming platform where users can listen to audio content across formats like audio series, audiobooks and podcasts. We are pioneering audio entertainment globally with a vision to build the largest audio OTT platform. With over 100k+ hours of content and 200k+ creators, we have one of the largest repositories of audio content.
Our mission is to give voice to stories from all around the world. Pocket FM has grown to 15 million MAL (monthly active listeners), spending an average of over 100 minutes every day. We are a Series C funded start-up backed by some of the marquee investors like Naver, Goodwater Capital, Lightspeed, Tanglin Venture Partners and others.
All our decisions are data backed, and we have huge analytics pipelines to measure and understand user behavior. If scale is something that excites you, and want to work in a fast paced startup, reach out to us.
Show More
Report",3.7,"Pocket FM
3.8",Remote,-1,"Size
201 to 500 Employees",-1,"Type
Company - Private","Industry
Broadcast Media","Sector
Media & Communication","Revenue
Unknown / Non-Applicable"
-1,Employer Provided Salary:$70K - $73K,-1,3.7,-1,-1,-1,"Size
10000+ Employees",-1,"Type
Government","Industry
Municipal Agencies","Sector
Government & Public Administration","Revenue
Unknown / Non-Applicable"
"Data Scientist, Urban Surfaces and Extreme Heat",-1,"This position can be based in any of the following WRI’s offices: US-DC or where state registered, WRI UK, WRI Hague, WRI Mexico, WRI Colombia, WRI Brazil, WRI Mexico, WRI Ethiopia or WRI Kenya. Applicants will be expected to hold existing work authorization for their preferred location at the time application is submitted. WRI is unable to sponsor this role for visa work authorization.

About the Program:

WRI Ross Center builds on WRI’s global and local experience in urban planning and mobility and uses proven solutions and action-oriented tools to increase energy efficiency, manage water risk, improve social equity and economic opportunity, encourage effective governance and make the fast-growing urban environment more resilient to new challenges. The Cities Data Initiative is focused on leveraging new and emerging streams of data to enable more informed, integrated, strategic, and collaborative urban planning. We help focus data innovators toward meeting the needs of city decisionmakers and we build tools and local capacity to generate actionable insights from data innovations. https://wrirosscities.org/


















Show More
Report",3.7,"World Resources Institute
3.7",Remote,-1,-1,"Founded
1982",-1,-1,-1,-1
Data Scientist / Machine Learning Engineer in California or Oregon,Employer Provided Salary:$100K - $120K,"Job purpose
Bright Apps LLC is seeking a driven, creative, inquisitive, and focused Data Scientist to join our team. This role will support Bright Apps LLC, lending technical knowledge and analytical expertise, helping develop products that drive the business forward.
We are looking for a problem-solver. You must be curious and focused on the future to excel in this position. A strong candidate will dive into new technologies, applying them to current needs while never losing sight of future innovations.
The perfect candidate will push the boundaries of what’s possible while executing current long-term objectives. This position will work both on Brights Apps government AI work in addition to internal Bright Apps Projects.
This data scientist will report to the CTO to brainstorm, present concepts, and work products, driving innovation forward. This position requires professionalism, understanding and the ability to deliver information clearly and concisely. The perfect candidate will feel comfortable presenting projects to diverse audiences while also taking constructive feedback and have a willingness to collaborate.






























Show More
Report",3.7,Bright Apps LLC,"Portland, OR",-1,-1,-1,-1,-1,-1,-1
Senior/Staff Data Scientist,Employer Provided Salary:$204K - $294K,"The Data team leverages data from our autonomous vehicles and operations to determine autonomy and service readiness. We provide the foundation for strategic decision-making at Zoox. You will be responsible for partnering with our AI, simulation, and mission assurance teams to drive improvements, inform development, and identify high leverage projects on our path towards autonomy. You will play a key role in enabling Zoox to develop and scale with a data-driven environment.

You will join a diverse, experienced team with rapidly growing scope and responsibility while also having access to one of the most unique data sets in the autonomous vehicle industry.
Responsibilities
Collaborating with our mission assurance team to validate and ensure the safety of our software










Show More
Report",3.7,"Zoox
4.1","Foster City, CA",-1,"Size
501 to 1000 Employees",-1,"Founded
2014","Type
Company - Private","Industry
Computer Hardware Development","Sector
Information Technology"
Data Scientist,$83K - $120K (Glassdoor est.),"Peoplevisor is seeking an experienced Data Scientist who will support our product, sales, leadership and marketing teams with insights gained from analyzing company data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights.


KEY EXPECTATIONS









Show More
Report",3.6,Peoplevisor LLC,"Irving, TX","Irving, TX","Size
1 to 50 Employees",,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
IT Data Scientist,$83K - $124K (Glassdoor est.),"Description

All the benefits and perks you need for you and your family:
Benefits from Day One
Paid Days Off from Day One
Student Loan Repayment Program
Career Development
Whole Person Wellbeing Resources
Mental Health Resources and Support




This facility is an equal opportunity employer and complies with federal, state and local anti-discrimination laws, regulations and ordinances.
Show More
Report",3.6,"AdventHealth Information Technology
4.0","Altamonte Springs, FL","Altamonte Springs, FL","Size
Unknown",,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
"VP, Data Science",Employer Provided Salary:$231K - $300K,"About Us
MediaMath is the leading technology pioneer on a mission to make advertising better. We deliver outstanding results through powerful ad tech, partnership and a curiosity for what's next. We help more than 3,500 advertisers solve complex marketing problems so they can deepen their customer relationships across screens and around the world.
We need talent like you to fuel this next-generation ecosystem.
US Proposed Salary Range: $231,000-$300,000 (Annual)
Key Responsibilities
MediaMath is seeking a leader of Data Science to help transform our engineering culture, to grow and develop our people, and to build the greatest tech possible. The VP of Data Science designs and launches innovative and complex analytic models, utilizing a blend of contemporary and traditional data mining techniques, which, when applied to both structured and unstructured data sets, drive insights and benefits not otherwise apparent. This person should have business domain expertise in order to translate goals into data-based deliverables, using quantitative analysis, statistical modeling, predictive and prescriptive analytics, optimization and attribution algorithms, pattern detection analysis, etc. This person should have knowledge of current AI and machine learning capabilities and should stay up to speed on advances in the field, both academic and applied. This person should be interested in the academics of data science, but more focused on practical application. This person should clearly articulate the purpose of data science solutions and then translate those into action. These solutions will encompass such things as product innovations and fixes, data architecture improvements, system architecture enhancements, business risks, and process improvements.
Show More
Report",3.6,"MediaMath
3.4","New York, NY",-1,"Size
501 to 1000 Employees",-1,"Founded
2007","Type
Company - Private","Industry
Publishing","Sector
Media & Communication"
Data Scientist,$83K - $125K (Glassdoor est.),"Feel free to drop us a message
at
hr@bilintechnology.com

DATA SCIENTIST
If you are an enthusiastic individual who likes to work on a range of cutting-edge problems, in a unique field that brings together big data, machine learning, information retrieval and software development, Bilin Technology is looking for a Data Scientist to join our Engineering team in Boston MA
You will be a key member of the data science team with potential to grow into a bigger role.
Show More
Report",3.6,"Bilin Technology
3.5","Boston, MA","Boston, MA","Size
1 to 50 Employees",,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist (Remote) Due to Security Clearance must be US Citizen and 2+ years industry experience,-1,"Location: North America, USA, Remote
Ref: DETECTIONNA01209
Division: Smiths Detection
Job Function: Research Development
Job Description
Develop automated detection algorithms and related products for 3D and 2D imaging based detection systems in software packages and programming languages/environments such as Matlab, C++, and Python
Provide Domain knowledge support for technical areas such as image processing, feature detection, 3D image reconstruction, and/or segmentation as directed, representing Smiths Detection and providing feedback to internal and external customers



Show More
Report",3.6,"Smiths Group
3.3",Remote,-1,-1,"Founded
1851",-1,-1,-1,-1
Statistician,$72K - $116K (Glassdoor est.),"Statistician
We’ve been proudly cloud-based and work-from-home since 2010, in the online education industry since 2006, and consider ourselves to be pioneers in our industry. Our primary focus is academic consulting for doctoral-level clients, and due to growth in our sector, we are looking for teammates to join us for the long term. This is a fully remote, highly flexible position. Many of our statisticians also work as adjunct professors and appreciate the flexibility the position offers for family, travel, or creative endeavors.
The main responsibility will be to support our clients with larger, more complex statistical analyses.
All applicants will need to be comfortable designing and drafting a valid statistical methodology (specifying the sample, population, instrumentation, data collection and analysis procedures, etc.), running the analyses using standard stats packages, and drafting and interpreting the results.
Show More
Report",3.6,"Precision Consulting
3.5","New York, NY","New York, NY","Size
1 to 50 Employees",,"Founded
2006","Type
Contract","Industry
Business Consulting","Sector
Management & Consulting"
LEAD DATA SCIENTIST,Employer Provided Salary:$85K - $189K,"About Lumen

Lumen is guided by our belief that humanity is at its best when technology advances the way we live and work. With 450,000 route fiber miles serving customers in more than 60 countries, we deliver the fastest, most secure global platform for applications and data to help businesses, government and communities deliver amazing experiences. Learn more about Lumen’s network, edge cloud, security and communication and collaboration solutions and our purpose to further human progress through technology
The Role








Show More
Report",3.6,"Lumen
3.4",Remote,-1,"Size
10000+ Employees",-1,"Founded
1930","Type
Company - Public","Industry
Enterprise Software & Network Solutions","Sector
Information Technology"
-1,$122K - $171K (Glassdoor est.),-1,3.6,-1,-1,-1,"Size
10000+ Employees",,"Founded
1946","Type
Company - Private","Industry
Investment & Asset Management","Sector
Financial Services"
Data Scientist,$109K - $158K (Glassdoor est.),"Quick Facts
Focus: Asset-Backed Credit Cards
Funding: $130+ million, Series C
Headquarters: San Francisco Bay Area
Team: 40+
Website: https://www.aven.com/
About Us
We invented a new type of credit card backed by assets (secured by equity in your home, cars, & other assets), enabling us to offer mind-bendingly low APRs to consumers. Our first product is the world’s lowest APR credit card. Come invent & change the world with us.
Show More
Report",3.6,"Aven
5.0","San Francisco, CA","San Francisco, CA","Size
1 to 50 Employees",,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
People Analytics Senior Data Scientist,$86K - $125K (Glassdoor est.),"About us:
In the People Analytics & Insights group at Citigroup, we solve business problems with workforce and business data. We conduct analyses to provide actionable insights and enable evidence-based decision making. We use machine learning and statistical models to predict future outcomes.
We are seeking an experienced and talented Data Scientist to join our team. A successful candidate will be responsible for adapting data science and analytics methodologies for people analytics applications and working with HR and business leaders to deliver insights, forecasts, and information-based recommendations to decision-makers.
Key Responsibilities:
Decision Management
Specialized Analytics (Data Science/Computational Statistics)
Full time
Tampa Florida United States
$121,440.00 - $182,160.00
Show More
Report",3.6,"Citi
3.9","Tampa, FL",-1,"Size
10000+ Employees",,"Founded
1812","Type
Company - Public","Industry
Investment & Asset Management","Sector
Financial Services"
