Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue
Data Scientist,$79K - $114K (Glassdoor est.),"Thank you for your interest in a career at Regions. At Regions, we believe associates deserve more than just a job. We believe in offering performance-driven individuals a place where they can build a career --- a place to expect more opportunities. If you are focused on results, dedicated to quality, strength and integrity, and possess the drive to succeed, then we are your employer of choice.

Regions is dedicated to taking appropriate steps to safeguard and protect private and personally identifiable information you submit. The information that you submit will be collected and reviewed by associates, consultants, and vendors of Regions in order to evaluate your qualifications and experience for job opportunities and will not be used for marketing purposes, sold, or shared outside of Regions unless required by law. Such information will be stored in accordance with regulatory requirements and in conjunction with Regions’ Retention Schedule for a minimum of three years. You may review, modify, or update your information by visiting and logging into the careers section of the system.


At Regions, the Data Scientist works with small teams of data scientists , analysts and visualization experts contributing independently to solve high complexity business problems. The ideal candidate has a depth of knowledge in quantitative analytic methods, data management, visualization, and programming skills suitable to drive data driven decisions. Researches, models, implements and validates algorithms (predictive and prescriptive) to analyze diverse sources of data to achieve targeted outcomes.

Primary Responsibilities
Works with large, structured, and un-structured datasets
Uses quantitative and analytical techniques to accelerate profitable growth and customer engagement - unlocking value across all functional areas of business
Uses Big Data tools (Hadoop, Spark, H2O, CDSW, Domino Labs, etc.) to build data analytics solutions
Builds machine learning and Artificial Intelligence (AI) models from development through testing and validation
Designs rich data visualizations to communicate complex ideas to business leaders and executives
Draws insights from data to make quick, well informed decisions with available information
Primarily focuses on daily deliverables of routine and defined outputs, while at the same time developing knowledge of the broader context in which the work is being performed

This position is exempt from timekeeping requirements under the Fair Labor Standards Act and is not eligible for overtime pay.

Requirements
Bachelor's degree and four (4) years of experience
Or Master's degree and two (2) years of experience in a quantitative/analytical/STEM field
One (1) year of working experience in Machine Learning, Deep Learning, or Artificial Intelligence
One (1) year of working programming experience in Python, Ruby, R, Matlab, Scala, or Java
One (1) year of hands-on experience with Big Data technologies

Preferences
Background in banking and/or other financial services
Experience in libraries such as TensorFlow, Pytorch, or Keras
Experience in Agile Software Development
Knowledge in Google Analytics and/or Adobe Digital

Skills and Competencies
Strong business acumen with the ability to communicate with both business and Information Technology (IT) leaders
Deep understanding of statistical and predictive modeling concepts, machine learning approaches, clustering and classification techniques, and recommendation and optimization algorithms
Expertise in analyzing large, complex, multi-dimensional datasets using a variety of tools like Python, R, Statistical Analysis System (SAS), or Statistical Package for the Social Sciences (SPSS)
Comfortable with both relational databases and Hadoop-based data mining frameworks
Advanced Structured Query Language (SQL) skills
Proficient in visualization tools like Power Business Intelligence (BI), Tableau
Strong communication skills through data visualizations, written and oral presentations

Position Type Full time

Benefits Information
Regions offers a benefits package that is flexible, comprehensive and recognizes that ""one size does not fit all"" for associates. Listed below is a synopsis of the benefits offered by Regions for informational purposes, which is not intended to be a complete summary of plan terms and conditions.
Paid Vacation/Sick Time
401K with Company Match
Medical, Dental and Vision Benefits
Disability Benefits
Health Savings Account
Flexible Spending Account
Life Insurance
Parental Leave
Employee Assistance Program
Associate Volunteer Program

Please note, benefits and plans may be changed, amended, or terminated with respect to all or any class of associate at any time. To learn more about Regions’ benefits, please click or copy the link below to your browser.

https://www.regions.com/welcometour/benefits.rf

Location Details Regions Center - Birmingham
Birmingham, Alabama

Bring Your Whole Self to Work

We have a passion for creating an inclusive environment that promotes and values diversity of race, color, national origin, religion, age, sexual orientation, gender identity, disability, veteran status, genetic information, sex, pregnancy, and many other primary and secondary dimensions that make each of us unique as individuals and provide valuable perspective that makes us a better company and employer. More importantly, we recognize that creating a workplace where everyone, regardless of background, can do their best work is the right thing to do.

Equal Opportunity Employer/Disabled/Veterans
Show More
Report",4.8,"Regions
3.5","Birmingham, AL",-1,"Size
10000+ Employees",,"Founded
1971","Type
Company - Public","Industry
Banking & Lending","Sector
Financial Services"
Senior Data Scientist- Flexible Location,$111K - $159K (Glassdoor est.),"Requisition ID # 142842

Job Category: Accounting / Finance
Job Level: Individual Contributor
Business Unit: Gas Engineering
Work Type: Hybrid
Job Location: Oakland; Alameda; Alta; Angels C& Antioch; Auberry; Auburn; Avenal; Avila Beach; Bakersfield; Balch C& Bear Valley; Belden; Bellota; Belmont; Benicia; Berkeley; Brentwood; Brisbane; Buellton; Burney; Buttonwillow; Calistoga; Campbell; Canyon Dam; Canyondam; Capitola; Caruthers; Chico; Clearlake; Clovis; Coalinga; Colusa; Concord; Concord; Corcoran; Cottonwood; Cupertino; Daly City; Danville; Davis; Dinuba; Downieville; Dublin; Emeryville; Eureka; Fairfield; Folsom; Fort Bragg; Fortuna; Fremont; French C& Fresno; Fresno; Fulton; Garberville; Geyserville; Gilroy; Grass Valley; Guerneville; Half Moon Bay; Hayward; Hinkley; Hollister; Holt; Huron; Jackson; Kerman; King City; Lakeport; Lemoore; Lincoln; Linden; Livermore; Lodi; Loomis; Los Banos; Lower Lake; Madera; Magalia; Manteca; Manton; Mariposa; Martell; Marysville; Maxwell; Menlo Park; Merced; Meridian; Millbrae; Milpitas; Modesto; Monterey; Montgomery Creek; Morgan Hill; Morro Bay; Moss Landing; Mountain View; Napa; Needles; Newark; Newman; Novato; Oakdale; Oakhurst; Oakley; Olema; Orinda; Orland; Oroville; Palo Alto; Palo Cedro; Paradise; Parkwood; Paso Robles; Petaluma; Pioneer; Pismo Beach; Pittsburg; Placerville; Pleasant Hill; Point Arena; Potter Valley; Quincy; Rancho Cordova; Red Bluff; Redding; Richmond; Ridgecrest; Rio Vista; Rocklin; Roseville; Round Mountain; Sacramento; Salinas; San Bruno; San Carlos; San Francisco; San Francisco; San Jose; San Luis Obispo; San Mateo; San Rafael; San Ramon; San Ramon; Sanger; Santa Cruz; Santa Maria; Santa Nella; Santa Rosa; Selma; Shaver Lake; Sonoma; Sonora; South San Francisco; Springville; Stockton; Storrie; Taft; Tracy; Turlock; Twain; Ukiah; Vacaville; Vallejo; Walnut Creek; Wasco; Washington; Watsonville; West Sacramento; Wheatland; Whitmore; Willits; Willow Creek; Willows; Windsor; Winters; Woodland; Yuba City

Department Overview
Gas Operations is focused on ensuring the safe and reliable flow of natural gas to our customers. As a whole, Gas Operations is responsible for all aspects of PG&E's gas distribution and transmission operations, including planning, engineering, maintenance and construction, restoration and emergency response.This position is located within the Transmission Integrity Management department within PG&E's Asset Management and Systems Operation (AM&SO) Organization. Gas Operations AM&SO is responsible for maintaining over 6,000 miles of gas transmission pipelines throughout California. This Department is responsible for the overall administration and implementation of the Transmission Integrity Management Program (TIMP) and the evaluation of overall risk to the gas transmission system. This includes overseeing the completion of integrity management assessments, identifying High Consequence Areas (HCA), maintaining PG&E's assessment plan as required by 49 CFR Subpart O, and managing PG&E's overall gas risk management program.

Position Summary
Designs, develops, and executes scripts, programs, models, algorithms, and processes, using structured and unstructured data from disparate sources and sizes, generating actionable insights for strategy and policy development, process improvement, and product enhancement. Works on technical development phases: data engineering, analytics/modeling, and visualization/user interface. Interacts with technical and non-technical clients to resolve analysis and technical issues. Works with teams, clients, and senior leadership throughout the development cycle practicing continuous improvement.

Data scientist will review current threat algorithm to determine correlations between data. Tasks may include validation of current risk model, comparison of events to current risk score, implement several different machined learned models to determine performance/optimization. Individual must be comfortable working with a wide range of stakeholders and be able to work independently to discover hidden solutions within the data. Must be able to utilize large data sets for a variety of data mining/data analysis methods.

This position is hybrid, working from your remote office and your assigned work location based on business need. The assigned work location will be within the PG&E Service Territory.

Incumbent should expect to travel to San Ramon, CA for projects, meetings, trainings, etc.
Location is flexible within the PG&E Service Territory, please note hiring leader will make final decision of what are appropriate headquarters for the role based on business need.

Position could require a minimal amount of travel.

PG&E is providing the salary range that the company in good faith believes it might pay for this position at the time of the job posting. This compensation range is specific to the locality of the job. The actual salary paid to an individual will be based on multiple factors, including, but not limited to, specific skills, education, licenses or certifications, experience, market value, geographic location, and internal equity. Although we estimate the successful candidate hired into this role will be placed towards the middle or entry point of the range, the decision will be made on a case-by-case basis related to these factors.

$118,000
$188,000
&/OR
$112,000
$179,000

This job is also eligible to participate in PG&E’s discretionary incentive compensation programs.

Qualifications-



Knowledge, Skills, Abilities and (Technical) Competencies
Experience with the elements of the data management lifecycle (data acquisition, security, storage, architecture, integration, governance, compliance, reference data management, data quality and metadata) and best practices
Knowledge of relevant project management tools, theories and techniques as needed to support the timely and successful execution of project requirements
Knowledge of commonly used data science and/or operations research programming languages, packages, and tools
Understanding of data science/machine learning models and algorithms
Ability to synthesize complex information into clear insights and translate those insights into decisions and actions
Ability to clearly communicate complex technical details and insights to colleagues and stakeholders
Knowledge of the mathematical and statistical fields that underpin data science
Ability to collaborate and/or work on a team
Knowledge of systems thinking and structuring complex problems

Responsibilities
Show More
Report",4.8,"PG&E Corporation
3.9","Oakland, CA",-1,"Size
10000+ Employees",,"Founded
1905","Type
Company - Public","Industry
Energy & Utilities","Sector
Energy, Mining & Utilities"
Data Scientist,$83K - $128K (Glassdoor est.),"Description

Corteva Agriscience™ has a rich history of scientific discovery that has enabled countless innovations. We're looking for more people, in more places, to collaborate with us to create a market-shaping, agriculture company with leading positions in seed technologies, crop protection and digital agriculture.
Are you interested in making a real-world impact? Are you passionate about applying the latest data science techniques in new and effective ways to inform agriculture decisions around the globe?
We are seeking multiple Data Scientists within our global Data Science team to work on multitude of impactful applications related to farming, in close collaboration with visionary crop scientists, agronomists, plant breeders, crop protection scientists, molecular biologists, data engineers and software developers, to accelerate science driven innovations at Corteva.

Show More
Report",4.8,"Corteva
4.1","Des Moines, IA","Des Moines, IA","Size
10000+ Employees",,"Founded
2019","Type
Company - Public","Industry
Farm Support","Sector
Agriculture"
CMPTL AND DATA SCI RSCH SPEC 4 (Data Scientist),Employer Provided Salary:$94K - $209K,"The Office of Grand Challenges provides dedicated leadership and facilitation for current and future research, education, and public service activities focused on UC Davis campus priorities for action to address the world’s wicked problems (herein “Grand Challenges”), including, but not limited to: emerging health threats, other obstacles to individual and community wellness, climate change, social and environmental justice, environmental degradation, and food systems. Grand Challenges is also planning a new built environment, conceived of as a special space that will be an ideal site for Grand Challenges programs and a focal point for transdisciplinary collaboration campus-wide.
Job Summary
The Data Scientist will add advanced epidemiological data analytics and visualization expertise to the Grand Challenges Data Science team, and under general direction of the Grand Challenges Vice Provost, will support strategically important computational projects within the UC Davis Institute for Pandemic Intelligence (IPI). They will refactor and enhance the codebase of the current SpillOver web application, working to increase the breadth of data incorporated in virus risk rankings, automate SpillOver data updates, and optimize the rankings against the large volumes of new and disparate data becoming available from ongoing viral discovery efforts. They will contribute to the formulation of innovative data analysis strategies and the development of automated reports, data visualizations, and peer-reviewed publications and conference presentations.

The SpillOver: Viral Risk Ranking project (aka SpillOver) explores and directly compares hundreds of viruses of wildlife-origin to identify viruses with the highest risk of zoonotic transmission from wildlife to humans (spillover) and spread in human populations. The associated web application currently ranks 887 viruses based on 31 risk factors. With funding from the Coalition for Epidemic Preparedness Innovations (CEPI), we aim to use advanced computational analytics to increase the breadth of data incorporated in virus risk rankings and update and optimize the rankings with the large volumes of new data becoming available from viral discovery efforts around the world. The updated rankings will help identify the most important viruses for pre-emptive development of vaccines, thereby contributing to epidemic and pandemic preparedness against these pathogens.


























Show More
Report",4.8,"University of California, Davis
4.3","Davis, CA",-1,"Size
10000+ Employees",-1,"Founded
1905","Type
College / University","Industry
Colleges & Universities","Sector
Education"
Senior Data Scientist,Employer Provided Salary:$140K - $220K,"About Groove
Groove is a sales productivity platform that enables revenue leaders to increase dollars per rep across every division of the enterprise. More than 70,000 users at customers including Google, Uber, and Capital One leverage Groove to be more efficient and effective. Learn more: https://groove.co.
We value unconventional candidates and people who are looking for stretch roles; therefore, we encourage people to apply even if their experience does not meet every single qualification.
About the Role:
Groove is looking for an experienced Senior or Lead Data Scientist to join our Data Science and Machine Learning (DS/ML) team. The DS/ML team builds mathematical and behavioral economics models underpinning Groove's Sales Strategy Execution solutions for actionable analytics and behavioral intelligence. The set of problems that we tackle is incredibly diverse and complex. They cut across optimization, prediction, modeling, inference, and behavioral science. We research and develop the algorithms and models that make our solution intelligent, as well as implementing, scaling, and maintaining the code that powers our production systems.



Show More
Report",4.8,"Groove Labs
4.5",Remote,-1,"Size
51 to 200 Employees",-1,"Founded
2014","Type
Company - Private","Industry
Enterprise Software & Network Solutions","Sector
Information Technology"
Data Processing Scientist Postdoc,Employer Provided Salary:$60K - $89K,"Job ID:
13081

Location:
Newport News, VA

Category:
Computer

Division:
CST Division

Position Type:
Term


PHD


1+ year


Position Description

As a matter of corporate policy, all JSA employees are required to be vaccinated against COVID-19. All successful hires will be required to provide COVID-19 vaccination verification as a condition of employment, subject to limited legally recognized exemptions to the COVID-19 vaccination.

01/19/2023

$59,500- $89,300 (PD)

THIS IS A TWO YEAR TERM POSITION.

Come join our team at Jefferson Lab, where great minds matter .


As a postdoctoral fellow at Jefferson Lab, you will join a talented group of computing professionals who build and manage compute clusters and petabyte-scale storage systems. This position emphasizes high-performance/throughput computing, where your analytical skills will be employed to integrate complex systems.

Essential Skills & Job Functions

In this role, you will

Work with our team to develop and define application scope and objectives and prepare functional and technical specifications.
Implement and adopt commercial technology platforms or architectures.
Develop and perform system testing, fix problems identified during testing, and re-execute unit tests to validate results.
Aid in integrating activities for successful implementation and support of project efforts.
Understand and adheres to Rapid Prototyping and Agile methodologies.
Document work in analysis reports, test reports, and technical notes.



Ph.D. in Computer Science, Computer Engineering, Information Systems, Physics, or relevant field


bash, sh, csh, ksh, etc.
Understanding network programming (TCP/UDP, sockets, etc.)
Understanding of modern authorization systems like OAuth.
Familiarity with batch processing systems, ideally SLURM.
Familiarity with basic CPU architectures, NUMA architecture, and CPU scheduling
Singularity, Docker
Languages Java, Python
Familiarity with git


Network programming experience with TCP/IP
System Programming experience in Java, C++, or Python
Prior experience in Linux System Administration
Coding experience beyond coursework in Python, Java, C++, or other system programming language

About Jefferson Lab

Join a community with a common purpose of solving the most challenging scientific and engineering problems of our time. The Jefferson Lab campus is located in southeastern Virginia amidst a vibrant and growing technology community.

A career at Jefferson Lab is more than a job. You will be part of “big science” and work alongside top scientists and engineers from around the world unlocking the secrets of our visible universe. Managed by Jefferson Science Associates, LLC; Thomas Jefferson National Accelerator Facility is entering an exciting period of mission growth and is seeking new team members ready to apply their skills and passion to have an impact. You could call it work, or you could call it a mission. We call it a challenge. We do things that will change the world.

At Jefferson Lab, we believe that a comprehensive employee benefits program is an important and meaningful part of the compensation employees receive. Our benefits program includes, but is not limited to:

Medical, Dental, and Vision Care Plans
Flexible Spending Accounts
Paid Time-off and Leave Programs (vacation, holidays, sick leave)
401(k) Plan – 9% Lab Contribution; 100% vested
Flexible Work Arrangements (Hybrid & Alternate Work Schedules available)
Tuition Assistance, Training and Professional Development Programs
Live near the waterways of the Chesapeake Bay region with access to nearby beaches, mountains, and all major metropolitan centers on the East Coast

Jefferson Science Associates, LLC (JSA) manages and operates the Thomas Jefferson National Accelerator Facility (Jefferson Lab). JSA is an Equal Opportunity Employer and does not discriminate in hiring or employment on the basis of race, color, religion, ethnicity, sex, sexual orientation, gender identity, national origin, ancestry, age, disability, or veteran status or on any other basis prohibited by federal, state, or local law. As part of the JSA’s equal employment opportunity policy, we also take affirmative action as called for by applicable laws and Executive Orders to ensure that minority group individuals, females, disabled veterans, recently separated veterans, other protected veterans, Armed Forces, and qualified disabled persons are introduced into our workforce and considered for promotional opportunities.

JSA is committed to providing reasonable accommodations for persons with disabilities (unless doing so will result in an undue hardship). If you need a reasonable accommodation for any part of the employment process, please send an e-mail to employment @ jlab.org or call (757) 269-7598 to provide the nature of your request. Reasonable accommodations are considered on a case-by-case basis.

Employment with JSA is conditional upon DOE approval if at any time during your employment you are participating in a Foreign Government Talent Recruitment Program or Affiliated activity. Generally, such programs/activities include any foreign-state-sponsored attempt to acquire U.S.-funded scientific research through programs run or funded by the government that target scientists, engineers, students, academics, researchers, and entrepreneurs of all nationalities working or educated in the United States. This includes positions or appointments, both domestic and foreign, titled academic, professional, or institutional appointments whether or not remuneration is received and whether full-time, part-time or voluntary.
Show More
Report",4.8,"Jefferson Lab
4.0","Newport News, VA",-1,"Size
501 to 1000 Employees",-1,"Founded
1984","Type
Government","Industry
National Agencies","Sector
Government & Public Administration"
"Forensic Scientist I, Data Review",$61K - $97K (Glassdoor est.),"Abbott is a global healthcare leader that helps people live more fully at all stages of life. Our portfolio of life-changing technologies spans the spectrum of healthcare, with leading businesses and products in diagnostics, medical devices, nutritionals and branded generic medicines. Our 113,000 colleagues serve people in more than 160 countries.
About Abbott
The key to successful treatment and full recovery is often fast, accurate diagnosis. Abbott’s life-changing tests and diagnostic tools provide insights that enable smarter, faster decisions and transform the way the world is managing health.
Our pioneering technology spans the world of healthcare operations — with medical diagnostic instruments, tests, automation and informatics solutions for hospitals, reference labs, blood centers, emergency departments, physician offices and clinics.
Show More
Report",4.8,"Abbott Laboratories
3.8","Richmond, VA",-1,"Size
10000+ Employees",,"Founded
1888","Type
Company - Public","Industry
Health Care Services & Hospitals","Sector
Healthcare"
Sr. Data Scientist - Advanced Analytics,Employer Provided Salary:$145K - $155K,"Sr. Data Scientist - Advanced Analytics
Full Time Permanent
Pasadena, CA (Hybrid)
Responsibilities:
Pursues self-development and effective relationships with others by proactively providing resources, information, advice, and expertise with coworkers and customers; influencing others through technical explanations and examples; providing occasional mentoring to team members; listening and responding to, seeking, and addressing performance feedback; creating plans to capitalize on strengths and develop weaknesses; anticipating and responding to the needs of others; and adapting to and learning from change, difficulties, and feedback.
Show More
Report",4.8,"betterfuture solutions
5.0","Pasadena, CA",-1,"Size
1 to 50 Employees",-1,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,-1,"Description
Our Enterprise Data and Analytics department is growing, and we're looking for an outstanding Data Scientist to join our team. At Huntington, you will leverage machine learning, segmentation, and statistical inference on huge data sets to improve how we understand our customers and the communities we serve. Our goal is to be the Best performing Regional Bank in America, and we need data and analytics to meet that goal. As we advance our data science and analytics capabilities, we need experts in machine learning, big data processing, large scale computing, who have a passion for continuous improvement. You will help lead initiatives in Marketing, Product Development, and Customer Engagement while serving as a subject matter expert in building and deploying machine learning for some Huntington’s most valuable and most challenging data-driven projects.

Yes
Hybrid
Show More
Report",4.8,"Huntington Bank
3.6",Ohio,-1,-1,"Founded
1866",-1,-1,-1,-1
Senior Marine Energy Data Scientist/Analyst,Employer Provided Salary:$90K - $145K,"Overview:
Boston Government Services has an open Senior Marine Energy Data Scientist/Analyst Position.
BGS is an engineering, technology, and security firm helping to advance missions of national importance for government programs, national laboratories, national security facilities, nuclear operations, and complex projects. We support clients at every stage, from strategic planning and program management to the execution of engineering and technical activities. We work to attract and retain the best talent because the best talent delivers the best results for our clients. Our capabilities are based on our experience in complex, secure, and highly regulated environments. We leverage our experience and capabilities to provide mission-driven solutions tuned to our client’s mission needs and strategic direction.
This position will help directly support the Department of Energy’s (DOE) office of Energy Efficiency and Renewable Energy (EERE) Waterpower Technologies Office (WPTO) in project management activities, including, but not limited to, Funding Opportunity Announcements, project management, and technical support for competitively selected cooperative agreements. Support involves daily interactions with internal parties such as legal, contracting, NEPA, and communications, as well as external communication with project recipients in academia, private industry, and National Laboratories.
Show More
Report",4.8,"Boston Government Services Llc
3.9","Washington, DC",-1,"Size
201 to 500 Employees",-1,"Founded
2007","Type
Company - Private","Industry
National Agencies","Sector
Government & Public Administration"
"Data Scientist, Palo Alto",$104K - $175K (Glassdoor est.),"Rhombus is purposefully transforming the nation's defense and national security enterprises with Guardian, its Artificial Intelligence platform for strategic, operational, and tactical decision-making at the speed of relevance.
We are looking for people who are driven by a sense of purpose. In this role, you will serve as a Data Scientist to solve our customer's uniquely complex problems. We expect you to be a systems-level thinker and a real doer. You will excel in this role if you are hungry to make a difference and are intellectually bold. And we sure hope that you smile when you hear our clients say, ""If we can dream it, Rhombus can do it.""
Come join our cross-disciplinary and world-class team of technologists who are working hard every day to deliver game-changing solutions to transform national security.
Job description
Show More
Report",4.8,Rhombus,"Palo Alto, CA","Palo Alto, CA","Size
Unknown",,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,$73K - $109K (Glassdoor est.),"About Us
Interested in working for a human-centered technology company that prides itself on using modern tools and technologies? Want to be surrounded by intensely curious and innovative thinkers who push one another to come up with the best solutions possible?
Modeling ourselves after the 1904 World’s Fair, which brought innovation to the region, 1904labs is seeking top talent in St. Louis to bring innovation and creativity to help us continue to grow.
We help enterprise organizations turn their digital transformation ideas into reality. Working in a team-based labs model, using our #HCDAgile methodology, we strive to innovatively solve problems while keeping humans at the center.





Flexible work from home options available.
Show More
Report",4.8,"1904labs
4.8","Saint Louis, MO","Saint Louis, MO","Size
51 to 200 Employees",,"Founded
2016","Type
Company - Private","Industry
Information Technology Support Services","Sector
Information Technology"
"Senior Data Scientist, Pricing",$120K - $165K (Glassdoor est.),"Employee Applicant Privacy Notice
Who we are:
Shape a brighter financial future with us.
Together with our members, we're changing the way people think about and interact with personal finance.
We're a next-generation fintech company using innovative, mobile-first technology to help our millions of members reach their goals. The industry is going through an unprecedented transformation, and we're at the forefront. We're proud to come to work every day knowing that what we do has a direct impact on people's lives, with our core values guiding us every step of the way. Join us to invest in yourself, your career, and the financial world.
































Show More
Report",4.8,"SoFi
3.8","San Francisco, CA",-1,"Size
1001 to 5000 Employees",,"Founded
2011","Type
Company - Public","Industry
Banking & Lending","Sector
Financial Services"
Data Scientist,$90K - $137K (Glassdoor est.),"Role and Responsibilities

Who We Are:
CAE Vision: Our vision is to be the worldwide partner of choice in defense and security, civil aviation, and healthcare by revolutionizing our customers’ training and critical operations with digitally immersive solutions to elevate safety, efficiency, and readiness.
CAE Defense & Security Mission: CAE's Defense and Security business unit focuses on helping prepare military customers to develop and maintain the highest levels of mission readiness.
CAE Values: Empowerment, Innovation, Excellence, Integrity, and OneCAE make us who we are and we strive to make a difference in the world while helping each other succeed.
What We Have to Offer:

Regular
Show More
Report",4.8,"CAE Inc.
3.8","Tampa, FL","Tampa, FL","Size
10000+ Employees",,"Founded
1947","Type
Company - Public","Industry
Aerospace & Defense","Sector
Aerospace & Defense"
Data Scientist,$81K - $121K (Glassdoor est.),"Position Description:
This role will provide subject matter expertise to perform data analytics and visualization of IT services health. Develop Enterprise Performance Management strategy, and more.
Job Responsibilities:
Function as a technical expert across multiple network domains and portfolios. Develop, deliver, and update working level, project, and senior leadership briefs. Write whitepapers to articulate data strategy. Brief Senior Leadership on data analytics and visualization.
Required Qualifications:
Bachelor's degree or equivalent combination of education, training, and experience.
Show More
Report",3.1,"Louisiana Technology Group Inc
5.0","Chesapeake, VA","Chesapeake, VA","Size
1 to 50 Employees",,"Founded
1999","Type
Company - Private","Revenue
$5 to $25 million (USD)",-1
Data Scientist,$73K - $106K (Glassdoor est.),"Overview:
VTG is looking for a Data Scientist in Fort Meade, MD.
Responsibilities:
Collaborate with subject matters experts (SMEs) to understand source data
Incorporate SME input into feature vectors suitable for analytic development and testing
Translate customer inputs to be developed into enterprise facing software visualizations
Oversee the development of individual analytic efforts and guide team in analytic development process
Partner with software engineers and cloud developers to develop production analytics
Qualifications:
Show More
Report",3.1,"NextRev Tech
3.5","Fort Meade, MD","Fort Meade, MD","Size
1001 to 5000 Employees",,"Founded
1966","Type
Company - Private","Industry
Aerospace & Defense","Sector
Aerospace & Defense"
Data Scientist II - image analysis,$83K - $118K (Glassdoor est.),"About the Department
The AI and Analytics Team is part of Novo Nordisk’s Data Science division, where we apply sophisticated algorithms and machine learning techniques to some of the hardest problems in the discovery and development of new healthcare solutions. By leveraging a blend of scientific, problem-solving, and quantitative skills, we provide superior data insights that empower Novo Nordisk to further develop and deliver life-changing treatments. We work in multidisciplinary teams with strong collaboration across all areas of the organization and engage in external collaborations to ensure access to cutting edge research and technology.
We believe in the value of a diverse and inclusive culture. Together, we build and grow talent to ensure the development of new solutions. The team is comprised of collaborative, diverse and passionate people who have a true sense of pride in their work. We are committed to helping each other grow, and we are driven by the opportunity to make a difference in the lives of people living with chronic disease. Everything we do starts and ends with the patient. And, while changing the future of chronic disease treatment, such as diabetes and obesity, is no easy task, we also recognize the importance of an enjoyable workplace, which is why we’ve cultivated a culture of fun, ingenuity, and innovation. Our competitive compensation package and support of a healthy work-life balance all add to a best-in-class employee experience.












Show More
Report",3.1,"Novo Nordisk
4.3","Lexington, MA","Lexington, MA","Size
10000+ Employees",,"Founded
1923","Type
Company - Public","Industry
Biotech & Pharmaceuticals","Sector
Pharmaceutical & Biotechnology"
Machine Learning Engineer,Employer Provided Salary:$100K,"Job Title : AI Engineer / Architect with Experience in Edtech or Gaming Industry
Job Type : Contract to hire
Job Location : Remote
AI Engineer / Architect role is part of Service Excellence Automation team. The individual should lead and do the solution architecture and engineering support for solutions in the field of Artificial Intelligence & Machine Learning, Text Analytics and enterprise integrations.
Your key responsibilities
Hands-on experience in building NLP, Machine Learning (Deep Learning), Statistical Learning & Deep Learning models with python programming.
Show More
Report",3.1,"Stemuli Studios Inc.
4.0",Remote,-1,"Size
1 to 50 Employees",-1,"Type
Company - Private","Industry
Business Consulting","Sector
Management & Consulting","Revenue
Less than $1 million (USD)"
"Senior Analyst, Data Scientist",$106K - $156K (Glassdoor est.),"Come join Analog Devices (ADI) – a place where Innovation meets Impact. For more than 55 years, Analog Devices has been inventing new breakthrough technologies that transform lives. At ADI you will work alongside the brightest minds to collaborate on solving complex problems that matter from autonomous vehicles, drones and factories to augmented reality and remote healthcare.
ADI fosters a culture that focuses on employees through beneficial programs, aligned goals, continuous learning opportunities, and practices that create a more sustainable future.
ADI At A Glance
Analog Devices operates at the center of the modern digital economy, converting real-world phenomena into actionable insight with its comprehensive suite of analog and mixed signal, power management, radio frequency (RF), and digital and sensor technologies. ADI serves 125,000 customers worldwide with more than 75,000 products in the industrial, communications, automotive, and consumer markets. ADI is headquartered in Wilmington, MA. Visit
.


Job Req Type: Graduate Job
Required Travel: Yes, 10% of the time
The wage range for a new hire into this position is $111,320 to $153,065.
Show More
Report",3.1,"Analog Devices
4.1","San Jose, CA",-1,"Size
10000+ Employees",,"Founded
1965","Type
Company - Public","Industry
Electronics Manufacturing","Sector
Manufacturing"
Data Scientist,Employer Provided Salary:$85K - $158K,"Duties
Supports the implementation and maintenance of business intelligence and analysis solutions by identifying and gathering data needed; processing and transforming data into needed formats; developing processes for analysis; applying various tools and techniques to produce findings and insights from structured and unstructured data; and communicating the data and analytic results across the organization.
Uses analytic tools to combine, analyze, and interpret complex datasets of varying sizes to perform exploratory analyses and develop data-informed organizational solutions.
Performs optimal and appropriate analysis on large and very large data sets. Prepares reports on in-depth data analyses using statistics and data visualization skills.
Analyzes and explores a variety of large data sources to provide data-informed insights and actionable recommendations. Conducts statistical analysis to make appropriately rigorous and informed projections, data-informed decisions, and recommendations based on findings. Advises on the potential benefits and uses of automation to improve the efficiency of analytical operations in the agency.

























Show More
Report",3.1,US Employment and Training Administration,"Albuquerque, NM",-1,"Size
1001 to 5000 Employees",-1,"Founded
1935","Type
Government","Industry
National Agencies","Sector
Government & Public Administration"
